Tweet,Sentimen,Label
"@fatkah Aku juga heran. Pdhl kmrn gercep bgt nutup tiktokshop, ini judol malah masih langgeng ðŸ¤”",Positif,2
@min19cm aku beli ditoktok shop kak pas blm di close soalnya dishoppe gada yg warna ituðŸ˜­ skrg tiktok dah gadaðŸ˜­ðŸ˜­,Negatif,0
 kita setuju juga la berhentikan tiktok shop dekat malaysia..,Positif,2
"@LeylaHana Aku dapet jobnya bikin video di tiktok mbak. Bukan karena keranjang kuningnya aja sih. Cuma dampak ditutupnya tiktok shop ini bikin si brand nge-cut creator jg. Jadi yaa sedih aja gitu. Aku lagi asyik bikin video di tiktok krn dapet tawaran dari 2 brand, gataunya ditutup. ðŸ˜­ðŸ˜­",Negatif,0
"@KuntoAjiW pdhl tiktokshop bisa langsung di blacklict gt aja, knp aplikasi judol engga ya",Positif,2
@cyrildason Tiktok shop memang mahal,Negatif,0
"@SantorinisSun Seiring dengan tutupnya Tiktok Shop, jadilah konsultan politik satu ini banting harga yg penting laku (drpd cuma jd penonton)",Positif,2
"efek tiktok shop gada bener bener ngaruh banget ke ekspedisi, belum ada seminggu udah ada pengurangan karyawan 9 orang , itu baru digudang gua belum digudang lain, ditambah shopee crossborder juga bakalan ditutup juga sama pemerintah",Positif,2
"Bagi aku Tiktok Shop sangat membantu bisnes startup untuk gunakan platform tersebut generate revenue dengan cost lebih rendah. Apa diperlukan adalah regulasi yang proper iaitu   1. Sekat jualan dari China ke lokal, kalau nak, kena lalui authority atau wakil lokal  2. Tetapkanâ€¦",Positif,2
@chacasprivate kan udh gaada tiktok shop,Netral,1
"@muhdnaimmustafa Setuju.. Bosan dah tiktok skrg ni. Balik2 scroll tanpa hala tuju. Pernah beli sekali ja kat tiktok shop tu pun benda yg diperlukan sgt, touch n go NFC card harga RM5.",Negatif,0
"@thefaizzainal @anwaribrahim , @fahmi_fadzil , kami mohon bapak Perdana Menteri dan Bapak menteri komunikasi utk menutup tiktok shop dan support barangan tempatan",Netral,1
@LiongkyTan Yg ditutup hrs nya penyedia jasa pinjol ilegal maupun legal yg bunganya tinggi aerta penyedia judi dan judi slot. Bukan tiktok shop,Negatif,0
"@LiongkyTan Yg disesalkan bgitu bnyk konten tanah abang pemerintah lngsung reaktif dgn keputusan ttp Tiktokshop, ini Judol yg udh jelas merusak sendi masyarakat dan duitny lari ke LN malah jd pembiaran tanpa pernyataan apapun juga. dr caranya sih Judol ini bnyk nyawer , apakah ke pejabat jg?",Positif,2
"@muhdnaimmustafa Ini teori kenapa Indonesia BAN TikTok Shop.  1. Pada awal, Jokowi ada sebutkan media sosial dan e-commerce perlu dipisahkan. Pelik... but why?  2. Indonesia ada dua e-commerce yang bagi saya agak baik iaitu Bukalapak &amp  Tokopedia.  3. Indonesia menunjukkan inclination kepadaâ€¦",Positif,2
"@alrifary_ @setiawanjoddy_ kalo tiktok shop menurut gua ga mempengaruhi daya beli karena masih ada perputaran duit di masyarakat, kalo judol ini nih duitnya ke antah berantah ga muter di masyarakat",Netral,1
"@CowardGift_ Iya pasti, cuma ini kan konon katanya tanah abang pada sepi karena tiktok shop, nah kalo tiktok shop tutup tapi e-commerce laen masih buka, apalagi yang di tiktok semua merchant arahin ke shopee, ya percuma dong.  Tapi menurut gw si, bukan karena tiktok shop",Negatif,0
"@CowardGift_ Kayaknya ekonomi as a whole lagi slowing down ae, kalo punya temen punya usaha, mesti ngmg lagi rada sepi, agak slowing down akhir2 ini. Apapun jenis usaha sama industrinya, sama aja. Dan mgkn, ditutupnya tiktok shop, itu emang regulasi untuk melindungi e-commerce dalem negeri.",Positif,2
"@CowardGift_ Yang di satu sisi, maybe entah bisa bersaing ga. Soalnya user ecommerce itu lari ke tiktokshop. So, kalo tiktok shop ga ada, maybe diharapkan balik ke dia, cuma kenyataannya, kayaknya pada beloknya ke toko negeri sebelah malah. Maybe ya ini ðŸ˜‚ðŸ¤£",Positif,2
"@Doakanjadikaya @bubblypxz @discountfess Biasa sih kak, strategi marketing. Itung-itung gara-gara TikTok Shop tutup, mau gak mau gimana caranya traffic naik.",Negatif,0
"@iHugToothless sebenernya ya, gue setuju dengan ditutupnya tiktok shop sama shopee luar negeri yg dr cina kalo alasannya karena mereka udah memonopoli perekonomian indo.. tp kalau alesannya biar orgorg jajan di tanah abang sih ga dlu ya ðŸ™ðŸ»ðŸ™ðŸ»ðŸ™ðŸ»ðŸ™ðŸ»",Negatif,0
@azzthusiast @ChristyzerGirls AwokkkkkðŸ˜­ tiktok shop ditutup tapi semangat dagang kami tidak luntur,Negatif,0
@angliapriyanii @ChristyzerGirls Tiktokshop tutup tapi kami pakenya tokoijoðŸƒâ€â™€ï¸,Negatif,0
"@DokterTifa Bilang tolol ke orang plng bisa..tapi gk bisa bedain..tiktok itu ijin awalnya apa sosial media..tapi jadi online shop..kalo shopee,toped dri awal online shop.. kalo masih gk ngerti juga..gw nyerah ðŸ™ðŸ™ðŸ˜ðŸ˜ðŸ˜",Negatif,0
@hyacinthlupinus ko setuju jugak la. tiktok shop malaysia dihilangkan mcm indonesia... pengguna akhir lagi suka dapat beli barang murah dari pasaran tempatan yg mahal berganda,Negatif,0
@Handoko75161314 @qiunco2761 Dan sekarang transferan itu bukan untuk beli sembako (aslinya) melainkan belanja via tiktok shop dkk,Positif,2
"@mungkidamar @DokterTifa Pembeli akan mencari harga termurah. Toko2 luring kolaps karena ada toko daring. Kalau tiktokshop pakai diskon dan tidak ada komisi, manfaatkan saja dagang  online di tiktopshop juga selain d shopee kan tidak ada larangan.",Netral,1
@GusAlit_ @kompascom Sisa stok tiktok shop... wkwkwk,Netral,1
"@detikcom kadang heran,tiktok shop kan tutup scr keseluruhan bkn cmn 1/2 toko aja yg tutup, otomatis pembeli pun akan pindah tmpt belanja jg ga sih yg tdnya tiktok jd ke shopee misal, sbnrnya seller tinggal infoin aja mrk pindah kmn, kl emng bagus ya buyer akan ttp beli meski beda platform",Positif,2
"... izin e-commerce"" belum keluar, tinggal diurus saja. Jadi alasan spesifiknya apa harus TikTok Shop yg di-ban?  Yang harusnya ditertibkan itu kebijakan bakar uang platform2 tsb yang berusaha monopoli. LAWAK!"";0;negatif,,,,,,,,,,,,,,,",Netral,1
"Lucu ya negara ini, TikTok Shop resmi ditutup karena alasan kebijakan yg absurd katanya tidak punya izin sebagai e-commerce"" yg notabenenya adalah Social Media. Katanya mematikan UMKM di Tanah Abang bla bla bla  Judi slot kapan ditutup pak presiden? Kalau akar masalahnya karena"";0;negatif,,,,,,,,,,,,,,,",Negatif,0
"@kuncitrusss @ArsjadRasjid Tiktok shop dianggap aplikasi mata2 china, dianggap kumpulkan data2 behavior rakyat Indonesia, pdahal bnyak aplikasi luar negri tuh, lazada(Jerman) shoppee(Singapura) tokped(Indonesia) fb, IG, WA, twitter (Amerika) mrk bebas berdagang di sosmed, bahkan udah puluhan tahun",Positif,2
"... melek digital dan mulai berinovasi dengan kreatif.  Korelasi Sosmed"" dengan ""Tiktok Shop"" di-ban karena ada aturan tidak boleh jualan di sosmed sungguh unik sekali ya aturannya ðŸ¤£"";0;negatif,,,,,,,,,,,,,,,",Positif,2
"@cryptoturah @anggaandinata Ngapain shopee ditutup, jelas2 yg bermasalah itu tiktok shop nya karena 1. Gk ada ijin sebagai commerce 2. Banyak produk china yg fyp karna algoritma nya diatur sm tiktoknya. 3. Adanya Predatory pricing ( harga jual produk sgt murah ) ini bisa bkin umkm gulung tikar.",Positif,2
@LiongkyTan Kenapa app judol ga di ban aja sih? Tiktok shop aja bisa diban pdhl banyak umkm disitu. Masa judol gabisa diban???ðŸ˜ªðŸ˜’,Positif,2
"@ridwanhr Produk craft asli UMKM paling laku di tiktok shop. Eh ini dtutup mendadak, udh persiapan stok 10.10, ini pusing bet cara ngeluarin jd duit gmn.",Positif,2
"@philipdj @manggalakurnia @LiongkyTan jadi tanah abang sepi bukan karna tiktokshop yah, karna emang lagi pada miskin aja",Negatif,0
"@IND0_Update @MataNajwa @kumparan @mediaindonesia @tvOneNews Meskipun ada plus minus sama keputusan pemerintah, kita sebagai orang waras harus tetap maju buat ide2 baru dgn jualan di ecommerce tidak hanya di tiktokshop dong msh ada banyak jalan",Positif,2
"@strike_bravo_b Sekuatnya opung, feeling gua paling 3/4 gelas tuak lah palinf banyak. Nggak bakal sampai berbotol-botol, krn pasti dimarahin sama istri &amp  anak2nya. Paling juga dia kolaps krn banyak mikir gara-gara Tiktok Shop tutup atau kecapekan carry satu rezim.",Positif,2
"@IND0_Update @MataNajwa @kumparan @mediaindonesia @tvOneNews Mau kesel jg gmn toh bakalan tetep diapus juga tiktokshop, orang2 juga udh terbiasa belanja online. Peluang kita ga disana aja ko. Santai aja, alihkan pembeli ke ecomm lain yang lebih terpercaya sih",Netral,1
Jangan polos-polos lah kalian kenapa kementrian itu cepet banget nutup TikTok Shop tapi kalo disuruh nutup judi onlen diem aja :))),Positif,2
"@ezash Yaa bgtulah, contohnya aja tiktok shop masyarakat kita aja masih belum aware tentang bgtuan apalagi edukasi judol ðŸ˜Œ",Negatif,0
"@kumparan penutupan tiktok shop ini emang nimbulin pro kontra sih, tp kata pak menteri masih ada ecom lain yg sudah berizin dan punya fitur livestreaming jd pembeli ttp bisa interaksi sama penjual secara realtime",Negatif,0
"Sekarang lagi meruncing, beras tempatan tak cukup. Beras import pun berganda mahal.  Indonesia mengorak langkah protectionism of digital economy dgn mengharamkan tiktok shop kerana melihat ia satu ancaman yg mengganggu gugat ekosistem.",Negatif,0
susah TikTok shop ditutup aku kudu belanja dmn anjir toko oren jauh jauh jauhhhhhh lebih mahal,Negatif,0
@KuntoAjiW mending judol yg ditutup dari pda tiktok shop,Positif,2
"Semenjak tiktokshop ditutup, tiktok sudah tidak menarik",Positif,2
@tanyarlfes 24/7 nontonin tiktok shop live ðŸ˜©ðŸ˜©,Positif,2
@piokharisma @KuntoAjiW Tiktokshop aja bisa ditutup masak judol gak bisaaak,Negatif,0
"@PartaiSocmed yg jadi fokus utama dan pertanyaan besar saya nih tum, kenapa?   blokir sekelas tiktok shop aja bisa kok, yg padahal masih ada plus minusnya buat masyarakat. Lalu kenapa dengan judol? apa gabisa diblokir? kalau ga bisa kenapa? kasih alasan yg kongkret biar kami yg awam ini tau",Positif,2
"@tanyarlfes TIKTOKKKKK, gue sedikit bersyukur tiktok shop ditutup krna ibu suka co barang trs cod pulaðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­",Negatif,0
"TikTok Shop Ditutup, kenapa facebook, Instagram dll gk ditutup. Media sosial itu memang bukan untuk jualan.  Jualan itu ada tempatnya, jgn jualan di media sosial!!!, sekedar promosi masi terimalah.",Positif,2
@xorxism itu nanon beli cincin di tiktokshop apa di shopee.,Netral,1
@jurakusc @BonekNetijen @convomfs Ya karena tiktok shop itu gak di hapus lebih ke di pisah karena perizinan juga beda.,Positif,2
@junkyumaboy tiktokshop ni jadi masih ada atau bubar sih aku bingung ðŸ˜‚,Negatif,0
@agv48 pasti belinya di tiktok shop,Netral,1
"@buahkebaikan @PartaiSocmed Ga bs dibadingkan dg tiktok shop. TTS kan dimiliki oleh tiktok dan cuman satu platform, dia jg perusahaan legal, ngikut apa kata pemerintah.  Klo web judol banyak yg bikin dan ilegal, ga ngikutin pemerintah lah dia. Trs mereka jg pinter, menyerang web2 yg vulnerable",Positif,2
"@buahkebaikan @PartaiSocmed Kalau pembanding nya tiktok shop kenapa bisa d blokir, karena mereka patuh pd pemerintah, aslinya mereka bisa aja buat domain baru shop. Kecil bagi mereka. Pertanyaan nya ada gak judol yg patuh sm pemerintah? Wkwk",Positif,2
Perlukah Malaysia juga mengharamkan TikTok Shop?,Netral,1
"Guys aku mau tau tanggapan kalian ttg tiktok shop ditutup dong, menurut kalian gimana.. nanti ada GA kecil2an buat yg mau bantu aku buat tugas ini.. mau pake form tp cuma butuh 1 inputan, jadi rep/dm aja yaaðŸ’•ðŸ¥¹ðŸ«¶ðŸ» thank you!",Positif,2
Gara-gara flexing owner Banyak ini tiktokshop ditutup hadehhh!!!!,Negatif,0
"@AbudiAlsagoff Sepatutnya bkn tiktok shop yg ditutup. Patut tutup pd konten bodoh2 shj. Yg joget2, tidur dkt kebun,",Negatif,0
@milkyucil Ini tuh gara gara yg tiktokshop itu juga yaa?,Netral,1
"@illness_dd3 Aamin..ðŸ˜‡ biasanya mbok CO di tiktok shop, skrg tiktok udh tutup..ðŸ˜€",Negatif,0
"@tanyakanrl awalnya minta tiktok shop diapus, abis itu olshop lainnya. giliran olshop uda diapus masih sepi, diminta lagi semua toko selain di tanah abang ditutupðŸ¤£ðŸ¤£ biar pusat perdagangan hanya berjalan di tanah abang aja gitu wkwkwkwkw",Negatif,0
"@faiha_doxsay @LockeyOkey @notyourgirlby @CakKhum @sosmedkeras yg jdi masalah regulasinya bro, pemerintah ga bisa ngatur tiktokshop karna izin tiktok berupa media sosial bukan ecommerce",Positif,2
"@tanyakanrl gaakan bisa lah, ngadi ngadi aja ðŸ¤£ tiktok shop itu dilarang krn ecom dan sosial media masih gabung, kadinya harus dipisah aja makanya dilarang",Positif,2
"@tanyakanrl Ngelunjak lama2 kutengok, tutup aja Tanah Abang kalo gt, buka kembali TikTok Shop, walaupun gw gk pernah pake TikTok Shop. Gara2 mereka belanja shopee dari luar negeri pun kena larang.",Negatif,0
"@tanyakanrl Nah kan, sumber masalahnya tuh sebenernya dari edukasi para pedagang di sana, bukan masalah tiktok shop nya. Kerasa ada yang janggal aja ini tuh :)",Negatif,0
"@tanyakanrl Klo Tiktok okelah, tapi ya jangan Online Shop yang udah pada tempatnya",Positif,2
"@tanyakanrl makanya ngikutin jaman anjir tau trend jual onlen pemikiran kolot, di kira gara gara masalah tiktokshop tutup org pada belanja kesitu kaga wkwk ðŸ˜© masih ada oren",Negatif,0
@tanyakanrl Yang berbahaya emang tiktok shop. Sisanya bisa cincay. Soalnya masih masuk harganya dari tanah abang ke lazada dkk,Negatif,0
@tanyakanrl Alesan Tiktokshop ditutup ga sepenuhnya Karna biar pasar konvensional rame.  Tp ada alesan kompleks lainnya. Jadi ya jangan ngelunjak deh manjanya seakan2 pemerintah nutup Tiktokshop demi kalian doang.,Negatif,0
@tanyakanrl katanya tiktok shop mau buka lagi minggu depan...,Positif,2
"@tanyakanrl dikasih hati malah minta kontol, udah cukup kali tiktokshop di ilangin, kali ini kalian yg harus berusaha, minimal benerin pasarnya, parkiran, harga..",Positif,2
"@PRFMnews Gw inget waktu debat capres ingin menerapkan era digital 2.0, sekarang TikTok shop ditutup, orang yang pengen produk luar negeri lewat jastip diobok obok, masyarakat punya hak dong kok ini kesannya di opresi, gimana pendapatnya @makLambeTurah @Dennysiregar7",Positif,2
@tanyakanrl Buset wkwkwkwk udah diturutin tiktokshop dihapus malah minta yg lain,Netral,1
@tanyakanrl strateginya lebih ke nyingkirin online shop ketimbang ngembangin jualan mrk sendiri yaðŸ˜… mentang2 kmrn habis diturutin tutup tiktok shop skrg malah jadi minta hapus e-commerce lain. ga bisa dipungkirin jg skrg apa2 pake teknologi jd ya hrsnya sedikit banyak hrs bisa adaptasi sih,Positif,2
"@tanyakanrl kalo tiktok shop setuju untuk dihapus karena bukan murni e-commerce, sedangkan yg lainnya e-commerce",Negatif,0
"padahal ditutupnya tiktokshop krn gaada izin buat e commerce alias izinnya buat aplikasi sosial media aja, gabung tiktok. makanya bisa ngasih diskon dan komisi gedeðŸ˜‚",Positif,2
"@tanyakanrl kontolll, sekarang tanah abang rame ga setelah tiktok shop tutup?? RAME GK GUE TANYA IH",Negatif,0
@siutthy ngalah atas nama agensi umkm mulu elah tiktok shop aja dibubarin,Negatif,0
@cruewiy @tanyakanrl Sebelum ada tiktok shop... sudah ada peringatan dari seseorang aku lupa siapa di medsos juga...tapi dia bilang kalau ecomerce serupa tuh punya rekam data mana barang2 yang sednag laris dan laku dijual lalu mereka nanti memproduksi secara besar2an dengan harga jauh lebih murah.,Positif,2
@tanyakanrl padahal TikTok shop ditutup bkn karna pedagang tanah abang,Negatif,0
@tanyakanrl Ni gambar udah ada sebelum tiktok shop diapus,Netral,1
"@lilliansky__ Tiktok shop wajar karna ijinya sosmed, kalo e-comer macam laza, shoppe, tokped mah kebangetan kalo sampe ditutup",Positif,2
@KesetwelcomeO_O tiktok shop udh ditutup tetep aja kan tanah abang sepi pdhal udh ngorbanin banyak orng terutama yg nyari cuan lewat affiliate mereka ga sadar apa ya mentingin satu pihak doang mending tanah abang tutup aja sekalian,Positif,2
@tanyakanrl Masalahnya ada pedagang tanah abang di blok A langgananku yg gak punya shopee aku sarankan punya. Karna bisa menjangkau banyak customer. Aku bukan orang jakarta jadi effort banget ke tanabang tuh. Tiktok shop diregulasi kayak sekarang ini bukan semata2 mau nutup opsi belanja ol,Positif,2
"@tanyarlfes tiktok shop itu di block karena ada alasannya ada beberapa hal, nah tiktok shop itu kan official dan legal dari aps tiktoknya langsung, jadi ketika pemerintah mau nge block, enak komunikasi ke tiktoknya. Sementara klo judi onlen itu (kalo menurut pro pemerintah)",Positif,2
"Ongkosnya lebih mahal dong daripada biaya ongkir dari beli di aplikasi belanja online ini, TikTok shop di blokir oke ada toleransi karena mereka punya ekosistem sebagai Social Commerce, tapi ini Shoppe kan E-commerce, ayolah berfikir maju, jangan mau tertinggal dari negara lain.",Positif,2
"@tanyarlfes tiktok shop itu jelas, legal jadi gampang blokirnya. kalo judi, web streaming ilegal, mereka itu udah sering diblokir tapi kan mereka bisa ganti domain, server, dll",Positif,2
liat ini gue dukung tiktok shop dibalikin lagi demi allah. org2 pada knp sih. enak2 bisa belanja gini malah disuruh balik ke jaman batu,Positif,2
nyesel bgt ga beli rr di tiktok shop sblm ditutup:( harga di tts cuma 75rban sdgkan di lainnya 99rbðŸ˜£,Negatif,0
"@tanyakanrl yaudah kalo emg gada hasil, tiktok shop bs kombek kan? ðŸ˜",Negatif,0
"@tanyarlfes Enaknya ngomong, Tiktok Shop resmi, sumber/jalur itu jelas Judi online illegal, server luar negeri, banyak, pake istilah biar gak kedetek, dan tentu saja ada oknum yang back up",Negatif,0
"@tanyakanrl Dih, enak bgt congornya. Gue terakhir ke tanah abang pas masih ada tiktokshop rame aja kokk. Audaaaa",Positif,2
@YayayaAliya @tanyarlfes Tiktok shop karena izinnya nder belum lengkap sehingga banyak barang kelewat murah yang ngerusak harga pasar,Positif,2
"@tanyakanrl orang tanah abang kenapa ga buka tiktok shop,shopee dll aja ya",Netral,1
@tanyakanrl Ngelunjak anj ðŸ˜­ Gw pengangguran dapet penghasilan dari tiktok shop walaupun cuman gocap dalam waktu sebulan ya lumayan lahhh,Positif,2
"@tanyakanrl Pedagang Tanah Abang nih ngerasa klo mrk didukung pemerintah karena tiktokshop ditutup. Mrk sepertinya cuma aji mumpung curhat mslh sepinya pembeli disaat yg sama dg rumor tiktokshop mau ditutup, jadinya terkesan klo tiktokshop ditutup imbas karena pdgng sepi, pdhl aslinya bukan",Negatif,0
"@duakaretbiru_ @evildance_ @Ilyasharw @dudinq__ @convomfs Soalnya tiktok shop d larang, jadi dagang di X Shop",Positif,2
"@tanyakanrl klo tiktok shop okelah,karena perbedaan harganya g ngotak...klo yg lain masih aman bisa dibuat perbandingan,selisih jg   g terlalu jauh..yakali teman2 kita yg luar jawa klo belanja harus ke tanah abang duluan",Positif,2
@tanyakanrl Setau gua ini ditulisnya barengan pas awal tiktok shop blm ditutup dah bukan setelah tiktok shop tutup ada tulisan ini kesannya jadi giring opini mereka ga puas gitu,Positif,2
@tanyakanrl lama-lama pemerintah disuruh nebang tiang pemancar sinyal jir biar seendonesa gabisa akses internetðŸ—¿ dipikir dengan ditutupnya tiktok shop dr sabang smp merauke bakal ke TA gitu? ah sudahlah bukan untuk didebat jugaðŸ—¿,Negatif,0
